number_of_reviews,minimum_nights,calculated_host_listings_count,availability_365,price
0.0022371364653243847,0.21428571428571427,0.0,0.0,500
0.0,0.0,0.02147239263803681,0.8849315068493151,650
0.0,0.14285714285714285,0.0,0.0,350
0.2348993288590604,0.07142857142857142,0.0,0.8328767123287671,400
0.0044742729306487695,0.2857142857142857,0.0,0.6575342465753424,485
0.006711409395973154,0.21428571428571427,0.0,0.7534246575342466,400
0.020134228187919462,0.2857142857142857,0.0,0.0,395
0.0022371364653243847,0.14285714285714285,0.0,0.0,375
0.013422818791946308,0.21428571428571427,0.003067484662576687,0.38904109589041097,320
0.0,0.07142857142857142,0.003067484662576687,0.005479452054794521,600
0.04250559284116331,0.2857142857142857,0.0,0.7342465753424657,318
0.0,0.07142857142857142,0.0,0.0,450
0.0,0.6428571428571428,0.0,0.0,385
0.0,0.0,0.0,0.12054794520547946,400
0.0,0.14285714285714285,0.0,0.4383561643835616,450
0.0044742729306487695,0.21428571428571427,0.0,0.7013698630136986,500
0.0,0.07142857142857142,0.012269938650306749,1.0,1000
0.0022371364653243847,0.0,0.0,0.04657534246575343,350
0.024608501118568233,0.0,0.0,1.0,500
0.0,0.14285714285714285,0.0,0.9643835616438357,750
0.006711409395973154,0.07142857142857142,0.0,0.0,325
0.0,0.07142857142857142,0.0,0.8547945205479452,350
0.0,0.4285714285714286,0.0,0.0,386
0.05592841163310962,0.0,0.015337423312883437,0.5561643835616439,525
0.026845637583892617,0.07142857142857142,0.0,0.23287671232876714,500
0.0,0.0,0.0,0.0,600
0.0044742729306487695,0.0,0.0,0.3643835616438356,305
0.017897091722595078,0.0,0.0,1.0,370
0.0,0.0,0.0,0.589041095890411,450
0.0,0.0,0.03374233128834356,0.33972602739726027,3512
0.0,0.21428571428571427,0.0,0.0,1000
0.0022371364653243847,0.14285714285714285,0.003067484662576687,0.0,573
0.029082774049217,0.14285714285714285,0.0,0.673972602739726,388
0.08948545861297538,0.07142857142857142,0.0,0.12602739726027398,575
0.0,0.0,0.0,0.0,325
0.006711409395973154,0.07142857142857142,0.003067484662576687,0.0,400
0.0,0.14285714285714285,0.0,0.0,400
0.0044742729306487695,0.3571428571428571,0.0,0.1315068493150685,450
0.0022371364653243847,0.07142857142857142,0.006134969325153375,0.9342465753424658,495
0.18120805369127516,0.14285714285714285,0.0,0.41643835616438357,489
0.008948545861297539,0.0,0.012269938650306749,0.7863013698630137,430
0.026845637583892617,0.07142857142857142,1.0,0.6410958904109589,472
0.0,0.4285714285714286,0.0,0.0,350
0.0044742729306487695,0.0,0.0,0.0,325
0.0022371364653243847,0.6428571428571428,0.0,0.06301369863013699,650
0.011185682326621923,0.07142857142857142,0.0,0.6301369863013698,355
0.07829977628635347,0.14285714285714285,0.0,0.6109589041095891,499
0.0,0.0,0.003067484662576687,0.0,399
0.0,0.3571428571428571,0.0,0.0,500
0.0,0.0,0.03374233128834356,0.0,1145
0.0022371364653243847,0.14285714285714285,0.0,0.0,500
0.0022371364653243847,0.0,0.0,0.0,450
0.0022371364653243847,0.07142857142857142,0.0,0.1643835616438356,445
0.06487695749440715,0.07142857142857142,0.006134969325153375,0.273972602739726,345
0.008948545861297539,0.0,0.006134969325153375,0.5506849315068493,360
0.049217002237136466,0.07142857142857142,0.0,0.057534246575342465,350
0.011185682326621923,0.21428571428571427,0.0,0.8958904109589041,525
0.0044742729306487695,0.07142857142857142,0.003067484662576687,0.7452054794520548,600
0.0,0.2857142857142857,0.0,0.0,303
0.0,0.2857142857142857,0.0,0.0,350
0.0044742729306487695,0.21428571428571427,0.0,0.0,400
0.015659955257270694,0.2857142857142857,0.003067484662576687,0.24657534246575344,650
0.0,0.0,0.003067484662576687,0.8986301369863013,395
0.03803131991051454,0.14285714285714285,0.0,0.915068493150685,400
0.006711409395973154,0.14285714285714285,0.0,0.0,385
0.04474272930648769,0.07142857142857142,0.003067484662576687,0.052054794520547946,985
0.006711409395973154,0.14285714285714285,0.0,0.0,450
0.015659955257270694,0.21428571428571427,0.0,0.0684931506849315,499
0.008948545861297539,0.2857142857142857,0.0,0.4547945205479452,647
0.013422818791946308,0.21428571428571427,0.0,0.7506849315068493,950
0.024608501118568233,0.14285714285714285,0.0,0.057534246575342465,350
0.27293064876957496,0.07142857142857142,0.003067484662576687,0.9616438356164384,330
0.013422818791946308,0.14285714285714285,0.02147239263803681,0.8931506849315068,419
0.0,0.4285714285714286,0.0,1.0,333
0.03355704697986577,0.0,0.012269938650306749,0.8684931506849315,396
0.0,0.4285714285714286,0.0,1.0,400
0.008948545861297539,0.14285714285714285,0.14723926380368096,0.6821917808219178,737
0.0,0.21428571428571427,0.0,0.9232876712328767,350
0.006711409395973154,0.14285714285714285,0.003067484662576687,0.0,500
0.011185682326621923,0.07142857142857142,1.0,0.852054794520548,425
0.022371364653243846,0.0,0.0,0.9643835616438357,450
0.008948545861297539,0.14285714285714285,0.0,0.24383561643835616,395
0.0,0.0,0.0,0.0,560
0.03355704697986577,0.3571428571428571,0.0,0.12876712328767123,399
0.0,0.2857142857142857,0.0,0.0,350
0.06487695749440715,0.3571428571428571,0.0,0.24383561643835616,500
0.04697986577181208,0.2857142857142857,0.0,0.3232876712328767,399
0.04474272930648769,0.07142857142857142,0.0,0.20821917808219179,420
0.008948545861297539,0.07142857142857142,0.0,1.0,1500
0.24161073825503354,0.2857142857142857,0.003067484662576687,0.8712328767123287,433
0.11185682326621924,0.0,0.0,0.9013698630136986,400
0.0,0.0,0.0,0.0,725
0.24384787472035793,0.14285714285714285,0.0,0.7232876712328767,1195
0.0,0.07142857142857142,0.0,0.0,750
0.0,0.07142857142857142,0.0,0.9616438356164384,395
0.0,0.0,0.0,1.0,900
0.03803131991051454,0.07142857142857142,0.018404907975460124,0.8876712328767123,399
0.0,0.0,0.009202453987730062,0.6219178082191781,379
0.006711409395973154,0.07142857142857142,0.0,0.0,650
0.0,0.21428571428571427,0.0,0.0,550
0.013422818791946308,0.0,0.006134969325153375,0.8821917808219178,700
0.0,0.0,0.009202453987730062,0.5863013698630137,349
0.008948545861297539,0.21428571428571427,0.006134969325153375,0.0,403
0.0,0.07142857142857142,0.0,0.0,450
0.04474272930648769,0.07142857142857142,0.0,0.4191780821917808,418
0.0,0.07142857142857142,0.006134969325153375,0.9315068493150686,595
0.008948545861297539,0.0,0.0,0.44931506849315067,350
0.0,0.0,0.0,0.0,500
0.03803131991051454,0.14285714285714285,0.0,0.09041095890410959,350
0.0022371364653243847,0.14285714285714285,0.003067484662576687,0.9945205479452055,307
0.21476510067114093,0.0,0.0,0.6931506849315069,350
0.0,0.0,0.0,0.0,450
0.07606263982102908,0.3571428571428571,0.0,0.0027397260273972603,400
0.0,0.07142857142857142,0.0,0.8328767123287671,700
0.0,0.07142857142857142,0.0,0.9972602739726028,375
0.0022371364653243847,0.0,0.003067484662576687,1.0,350
0.0,0.0,0.09815950920245399,0.9972602739726028,306
0.0,0.0,0.0,0.0,1500
0.026845637583892617,0.21428571428571427,0.0,0.33972602739726027,700
0.0,0.0,0.0,0.0,400
0.0,0.0,0.009202453987730062,0.4849315068493151,2000
0.0,0.2857142857142857,0.0,0.3178082191780822,1250
0.15659955257270694,0.07142857142857142,0.0,0.4657534246575343,395
0.020134228187919462,0.07142857142857142,0.0,0.0,400
0.0,0.07142857142857142,0.0,0.0,455
0.0,0.4285714285714286,0.0,0.021917808219178082,550
0.0,0.5,0.0,0.19726027397260273,500
0.08948545861297538,0.07142857142857142,0.003067484662576687,0.7808219178082192,375
0.0022371364653243847,0.14285714285714285,0.0,0.03561643835616438,394
0.024608501118568233,0.14285714285714285,0.0,0.2410958904109589,350
0.2058165548098434,0.07142857142857142,0.012269938650306749,0.24657534246575344,550
0.0044742729306487695,0.14285714285714285,0.14723926380368096,0.6438356164383562,737
0.011185682326621923,0.3571428571428571,0.0,0.2958904109589041,400
0.022371364653243846,0.0,0.0,0.5315068493150685,499
0.0022371364653243847,0.0,0.012269938650306749,0.936986301369863,365
0.0,0.07142857142857142,0.0,1.0,699
0.006711409395973154,0.07142857142857142,0.006134969325153375,0.9397260273972603,475
0.020134228187919462,0.14285714285714285,0.0,0.7561643835616438,800
0.0044742729306487695,0.07142857142857142,0.0,0.0,500
0.0,0.0,0.0,0.3424657534246575,425
0.015659955257270694,0.0,0.02147239263803681,0.863013698630137,650
0.006711409395973154,0.14285714285714285,0.0,0.1178082191780822,390
0.024608501118568233,0.21428571428571427,0.0,0.005479452054794521,450
0.013422818791946308,0.14285714285714285,0.0,0.0,375
0.011185682326621923,0.14285714285714285,0.0,0.0,380
0.03131991051454139,0.07142857142857142,0.0,0.6465753424657534,499
0.011185682326621923,0.07142857142857142,0.0,0.030136986301369864,450
0.0,0.2857142857142857,0.003067484662576687,0.2273972602739726,650
0.053691275167785234,0.21428571428571427,0.0,0.9917808219178083,350
0.017897091722595078,0.14285714285714285,0.0,0.12054794520547946,600
0.0044742729306487695,0.14285714285714285,0.03374233128834356,1.0,799
0.0022371364653243847,0.07142857142857142,0.0,0.9863013698630138,450
0.013422818791946308,0.21428571428571427,0.003067484662576687,0.0,320
0.0044742729306487695,0.2857142857142857,0.0,0.41643835616438357,429
0.0022371364653243847,0.4285714285714286,0.0,0.0,380
0.011185682326621923,0.3571428571428571,0.0,0.8794520547945206,425
0.0044742729306487695,0.0,0.003067484662576687,0.0,350
0.0,0.14285714285714285,0.0,0.010958904109589041,450
0.017897091722595078,0.14285714285714285,0.0,0.8712328767123287,350
0.0,0.4285714285714286,0.0,0.0,750
0.0022371364653243847,0.0,0.03374233128834356,0.4328767123287671,3613
0.006711409395973154,0.0,0.0,0.0,2000
0.0,0.0,0.0,0.24383561643835616,450
0.11185682326621924,0.14285714285714285,0.0,0.5452054794520548,550
0.0022371364653243847,0.0,0.012269938650306749,0.4767123287671233,330
0.017897091722595078,0.14285714285714285,0.0,0.2493150684931507,400
0.0,0.0,0.015337423312883437,0.9972602739726028,2010
0.12751677852348994,0.14285714285714285,0.0,0.4986301369863014,358
0.0,0.21428571428571427,0.0,0.0,350
0.008948545861297539,0.07142857142857142,0.012269938650306749,0.10684931506849316,595
0.0,0.0,0.0,0.0,350
0.12751677852348994,0.0,0.006134969325153375,0.7315068493150685,550
0.013422818791946308,0.14285714285714285,0.0,0.1917808219178082,440
0.1319910514541387,0.2857142857142857,0.0,0.46301369863013697,595
0.0,0.14285714285714285,0.0,0.30684931506849317,425
0.029082774049217,0.0,0.0,0.6383561643835617,539
0.020134228187919462,0.07142857142857142,0.0,0.26575342465753427,336
0.008948545861297539,0.07142857142857142,0.0,0.0,425
0.0044742729306487695,0.4285714285714286,0.0,0.0,1150
0.12751677852348994,0.07142857142857142,0.003067484662576687,0.06027397260273973,415
0.06263982102908278,0.14285714285714285,0.0,0.9780821917808219,950
0.31543624161073824,0.14285714285714285,0.0,0.7479452054794521,345
0.24161073825503354,0.07142857142857142,0.0,0.5506849315068493,305
0.006711409395973154,0.21428571428571427,0.003067484662576687,0.2684931506849315,325
0.17897091722595077,0.07142857142857142,0.0,0.5808219178082192,399
0.0022371364653243847,0.2857142857142857,0.0,0.9945205479452055,395
0.0022371364653243847,0.4285714285714286,0.003067484662576687,0.21095890410958903,350
0.19463087248322147,0.0,0.006134969325153375,0.7315068493150685,399
0.0,0.14285714285714285,0.0,0.0,499
0.0,0.3571428571428571,0.0,0.0,399
0.0022371364653243847,0.0,0.0,0.3315068493150685,450
0.0,0.0,0.0,0.4931506849315069,920
0.0022371364653243847,0.07142857142857142,0.0,0.8273972602739726,340
0.008948545861297539,0.14285714285714285,0.0,0.1780821917808219,321
0.0022371364653243847,0.0,0.0,0.24383561643835616,900
0.011185682326621923,0.07142857142857142,0.0,0.6767123287671233,799
0.04250559284116331,0.4285714285714286,0.0,0.12602739726027398,400
0.0,0.0,0.0,0.9972602739726028,1000
0.16554809843400448,0.07142857142857142,0.015337423312883437,0.7013698630136986,369
0.1185682326621924,0.0,0.006134969325153375,0.684931506849315,420
0.05145413870246085,0.2857142857142857,0.0,0.008219178082191782,360
0.06487695749440715,0.0,0.0,0.336986301369863,475
0.08948545861297538,0.07142857142857142,0.0,0.5205479452054794,400
0.022371364653243846,0.9285714285714286,0.006134969325153375,0.9178082191780822,339
0.08277404921700224,0.14285714285714285,0.0,0.4657534246575343,699
0.0,0.07142857142857142,0.0,0.008219178082191782,400
0.020134228187919462,0.0,0.0,0.8547945205479452,450
0.09395973154362416,0.07142857142857142,0.0,0.9232876712328767,349
0.0,0.3571428571428571,0.0,0.2876712328767123,389
0.06711409395973154,0.07142857142857142,0.0,0.19726027397260273,550
0.0,0.07142857142857142,0.006134969325153375,0.7452054794520548,995
0.017897091722595078,0.0,0.0,0.36712328767123287,506
0.0044742729306487695,0.9285714285714286,0.009202453987730062,0.24657534246575344,400
0.09619686800894854,0.2857142857142857,0.0,0.8465753424657534,1200
0.0,0.0,0.03374233128834356,0.4,7703
0.0,0.14285714285714285,0.0,0.0,720
0.24608501118568232,0.0,0.0,0.36712328767123287,375
0.013422818791946308,0.0,0.009202453987730062,0.947945205479452,399
0.1319910514541387,0.21428571428571427,0.0,0.7205479452054795,335
0.0,0.07142857142857142,0.0,0.0,430
0.0,0.21428571428571427,0.0,0.0,850
0.011185682326621923,0.3571428571428571,0.009202453987730062,0.1726027397260274,525
0.0,0.0,0.0,0.0,375
0.2774049217002237,0.07142857142857142,0.0,0.8684931506849315,330
0.0022371364653243847,0.2857142857142857,0.0,0.7698630136986302,500
0.0,0.14285714285714285,0.0,0.13972602739726028,350
0.15659955257270694,0.2857142857142857,0.0,0.6575342465753424,578
0.0,0.0,0.0,0.0,3750
0.0,0.14285714285714285,0.0,0.3726027397260274,400
0.053691275167785234,0.0,0.009202453987730062,0.9506849315068493,485
0.0,0.6428571428571428,0.0,0.0,1315
0.0022371364653243847,0.07142857142857142,0.0,0.07671232876712329,385
0.04250559284116331,0.0,0.009202453987730062,0.6684931506849315,350
0.0,0.0,0.0,0.0,400
0.035794183445190156,0.14285714285714285,0.0,0.9643835616438357,350
0.0044742729306487695,0.14285714285714285,0.03374233128834356,1.0,699
0.0,0.14285714285714285,0.0,0.4410958904109589,400
0.022371364653243846,0.14285714285714285,0.0,0.7698630136986302,359
0.040268456375838924,0.0,0.0,0.8712328767123287,392
0.0044742729306487695,0.14285714285714285,0.0,0.0,325
0.3087248322147651,0.0,0.0,0.7726027397260274,500
0.020134228187919462,0.14285714285714285,0.14723926380368096,0.5205479452054794,699
0.0,0.0,0.003067484662576687,0.9671232876712329,425
0.008948545861297539,0.2857142857142857,0.0,0.0,499
0.0044742729306487695,0.14285714285714285,0.003067484662576687,0.936986301369863,350
0.0022371364653243847,0.07142857142857142,0.0,0.0,400
0.040268456375838924,0.0,0.003067484662576687,0.0821917808219178,400
0.0,0.0,0.012269938650306749,0.9561643835616438,358
0.0,0.0,0.0,0.0,1000
0.013422818791946308,0.07142857142857142,1.0,0.8986301369863013,396
0.0044742729306487695,0.14285714285714285,0.0,0.0,400
0.0,0.0,0.03374233128834356,0.0,1978
0.058165548098434,0.14285714285714285,0.0,0.9342465753424658,890
0.0,0.4285714285714286,0.0,0.0,800
0.017897091722595078,0.4285714285714286,0.0,0.8986301369863013,489
0.0,0.14285714285714285,0.0,0.9780821917808219,375
0.0044742729306487695,0.14285714285714285,0.003067484662576687,0.0,480
0.0022371364653243847,0.21428571428571427,0.0,0.07671232876712329,745
0.0044742729306487695,0.0,0.0,0.4876712328767123,670
0.013422818791946308,0.14285714285714285,0.0,0.989041095890411,499
0.0,0.0,0.0,1.0,390
0.0,0.07142857142857142,1.0,0.7917808219178082,463
0.0,0.0,0.0,0.0,6500
0.0044742729306487695,0.14285714285714285,0.0,0.5095890410958904,1500
0.0,0.0,0.0,0.0,1500
0.0,0.0,0.0,0.0,350
0.0022371364653243847,0.07142857142857142,0.03374233128834356,1.0,799
0.008948545861297539,0.14285714285714285,0.0,0.8575342465753425,500
0.0022371364653243847,0.14285714285714285,0.0,0.0136986301369863,350
0.020134228187919462,0.21428571428571427,0.0,0.9808219178082191,319
0.2595078299776286,0.0,0.009202453987730062,0.0821917808219178,499
0.0022371364653243847,0.0,0.027607361963190184,0.8356164383561644,500
0.0022371364653243847,0.0,0.003067484662576687,0.4602739726027397,2500
0.0,0.21428571428571427,0.003067484662576687,0.4657534246575343,400
0.03131991051454139,0.14285714285714285,0.0,0.09863013698630137,450
0.017897091722595078,0.07142857142857142,0.012269938650306749,0.936986301369863,325
0.006711409395973154,0.14285714285714285,0.0,0.038356164383561646,380
0.0,0.0,0.0,0.0,1000
0.0,0.14285714285714285,0.0,0.0,515
0.03355704697986577,0.2857142857142857,0.0,0.4054794520547945,400
0.017897091722595078,0.2857142857142857,0.0,0.0958904109589041,400
0.0044742729306487695,0.2857142857142857,0.003067484662576687,0.4876712328767123,750
0.008948545861297539,0.0,0.009202453987730062,0.24383561643835616,750
0.006711409395973154,0.07142857142857142,0.006134969325153375,0.4794520547945206,400
0.0,0.07142857142857142,0.0,0.0,350
0.006711409395973154,0.21428571428571427,0.003067484662576687,0.22465753424657534,350
0.011185682326621923,0.14285714285714285,0.14723926380368096,0.5643835616438356,699
0.022371364653243846,0.14285714285714285,0.003067484662576687,0.0,345
0.7136465324384788,0.07142857142857142,0.0,0.30684931506849317,328
0.0022371364653243847,0.0,0.0,0.07397260273972603,1200
0.006711409395973154,0.07142857142857142,0.0,0.0,350
0.0044742729306487695,0.07142857142857142,0.0,0.2219178082191781,550
0.15659955257270694,0.2857142857142857,0.006134969325153375,0.016438356164383564,600
0.0,0.14285714285714285,0.0,0.0,750
0.0022371364653243847,0.2857142857142857,0.0,0.0,445
0.0,0.14285714285714285,0.0,0.0,400
0.0,0.14285714285714285,0.0,0.0,350
0.0,0.0,0.09815950920245399,0.9972602739726028,399
0.0,0.07142857142857142,0.006134969325153375,0.7342465753424657,325
0.0022371364653243847,0.14285714285714285,0.0,0.9972602739726028,399
